galactic year,galaxy,pc_0,pc_1,pc_2,pc_3,pc_4,y,2_knn,3_knn,5_knn,prev_y,trend,knn_std
0,Antlia Dwarf,0.18226463387998176,0.04825206996603859,-0.6685667336852299,-0.24400666408479565,0.034915294998746,0.059471811445361074,0.06464983062612943,0.06722581801326846,0.07303320584168038,0.0584717069482637,0.0,0.00429422954698124
0,IC 1613 (UGC 668),6.043536385590249,1.443439683608575,-0.2617781656946389,0.6583807055371866,0.30453262556767163,0.04890195161303802,0.04915129119138495,0.049720171912365566,0.04941627130299816,0.04786873217027726,0.0,0.00028466217247463
0,Leo P,-2.518430923719367,0.545452129783007,-0.726094322821574,-0.2493897589942335,0.23354356558357944,0.17806625579404411,0.19939390830714557,0.2030534299109393,0.19731498050469765,0.18130076045740107,0.0,0.0029052779776474417
0,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",-2.508824840588161,0.8627199483632251,-0.7508372282510571,-0.13309154600154097,0.39196554760646407,0.15490988747588494,0.1787214050591079,0.17417859970441932,0.16181116670469659,0.15773395049330077,0.0,0.008751634520631199
0,Draco II,5.551137784062708,1.000185490226024,-0.45454722886246063,0.3774136925060035,-0.19823635924011299,0.05022043090917161,0.05065156137824271,0.05014321273673979,0.05005815470073926,0.049358544571114216,0.0,0.0003208802205683157
0,Sagittarius II,-0.5239293450248934,-0.3470683801165331,-0.48838313230714847,0.2823685655285793,-0.22757598670530835,0.0910722712178067,0.0742717019824023,0.08387531154376403,0.0736818741154797,0.08942453791307303,0.0,0.00572251955179454
0,Carina III,0.2692310968657561,0.23834997798187146,-0.442344699323996,0.24204451483517556,-0.17496335191021922,0.0829637297619793,0.059191643855435044,0.06605708889719515,0.06726224527702385,0.0823958318812356,0.0,0.0043535683606941225
0,UGCA 133 (DDO 44),5.42481783869298,1.197720912784987,-0.18527317384449177,0.23129359534536986,0.04168613731072905,0.051880758185808507,0.0522073094716274,0.05105493735944161,0.051746687405279046,0.05085094220851133,0.0,0.0005800362487044311
0,Lacerta I (Andromeda XXXI),-0.7876086844794572,0.1213228959527765,-0.18013934909979767,0.7898630208621285,0.2327967298146594,0.07202887096108546,0.07484286581334683,0.07002119358595747,0.08473432133030481,0.07037786257824032,0.0,0.007500728223910661
0,Boötes IV,1.7516910179997263,0.0680358109392262,-0.2916923177351061,0.0059982709791291475,-0.1691840438463652,0.0586574622280609,0.06787466464798786,0.060222041158947574,0.062190482305796324,0.05846883308575914,0.0,0.0039738171345466726
0,Maffei 2,4.210246576877224,0.4985819023888437,-0.4496884174579233,-0.11717179722918727,-0.01251576267598084,0.052894752124435285,0.056322682858072314,0.05495239172935347,0.053203113669428835,0.051874296491004133,0.0,0.0015636167172676401
0,KUG 1210+301B (KK98 127),4.0593155902863085,0.6098178369186859,-0.4990245202702972,-0.2928646148731868,0.10772613179678481,0.05266047706833177,0.05535702275332434,0.05460796735278157,0.053975785805396644,0.05210126149122315,0.0,0.0006914420930510505
0,Andromeda V,-3.0490872814264067,0.6215365543185165,-0.8134889892979614,-0.17109391612373837,0.2803162153573314,0.21020164874453506,0.16878979621855983,0.17264212171642435,0.1716776837800179,0.21236068507584246,0.0,0.002004596669420115
0,Sagittarius Dwarf Sphr SagDEG,-0.4460178490671587,-0.03711972501930062,-0.22828705330465401,0.017472352740664894,0.28739061723783926,0.07496698593213746,0.07846209327493493,0.06802295060670159,0.07468937450518508,0.07445399603534973,0.0,0.005285992719089837
0,UGCA 276 (DDO 113),-0.24176112421692636,0.06165498642689284,-0.8312495107526405,-0.1888870499773842,0.3809767282442949,0.05045961743956817,0.09219216506017083,0.08642365333897209,0.07696913010142797,0.04935852480435635,0.0,0.007685533276682629
0,Ursa Minor Dwarf,-2.488693422498347,3.985694152560404,0.5005243736564399,-0.9208929293144824,-0.02373270152524601,0.05806376696303873,0.10722467610023932,0.14176490871404634,0.10335600588231487,0.0572514269025415,0.0,0.021147253939177477
0,UGC 9128 (DDO 187),-0.04030782117623415,0.13389569344658384,-0.7308114982701958,-0.26294336783062183,0.5773625611863552,0.06271945879014817,0.06080393344021833,0.05907764183905036,0.06439268476141084,0.06252083501766835,0.0,0.0027113618965432106
0,Andromeda XX,1.58743540988964,-0.05191260539678341,-0.6920758545745689,-0.47474907372754666,-0.05124559154107028,0.05553664397530178,0.06945801794223283,0.06756422504108534,0.0657664139610878,0.05504122515756673,0.0,0.0018460099397260552
0,Segue 2,-1.7576167590688845,0.7885408531786516,-0.641379220714535,-0.2973276368031914,0.06762595281383035,0.08912155822824275,0.12022815808422445,0.13421262465557526,0.13612700496367508,0.08878051208742116,0.0,0.008679511212672884
0,Fornax Dwarf (E356-G04),-2.463254852671934,-0.039485167708542226,-0.6538245541016056,0.6921024072525959,-0.07548164415334573,0.15318738075040073,0.1696814277724364,0.15156588515529257,0.12070681063551453,0.156418606767648,0.0,0.024762096331015167
0,Columba I,0.30166318751536947,0.003807374125973667,-0.5275491676922492,-0.21014138996445894,-0.06597142993615421,0.06614886639625428,0.06487453374179217,0.0600302102518303,0.06417643523814034,0.06616829499067578,0.0,0.002618714482123464
0,KK98 77,3.352402851781122,0.42027926959196565,-0.6106663858515791,-0.0569608746053974,0.33034743033344705,0.053549283611632366,0.05291030342941174,0.05278529499344322,0.053079857642430193,0.05151625324775536,0.0,0.0001478416350884878
0,"Holmberg II (DDO 50, UGC 4305)",-1.8839200090452193,3.040002990781345,0.08512613397496856,-0.7938264253499984,0.09984052594473589,0.056973640197972235,0.10457806351565864,0.08831827319624784,0.09380882453222238,0.05648817999358007,0.0,0.008271471488259513
0,ESO 540-030 (KDG 2),0.20513597017545096,-0.00015694711320587165,-0.9848441176573153,-0.15743551934043637,0.08144313883748569,0.06544894612818297,0.08649781563779724,0.08432839506735376,0.07648467053119877,0.06417409690345498,0.0,0.00526772365663987
0,NGC 404,-1.0268600422354826,-0.0420133468707037,-0.8209982058947592,0.013882403926938906,0.3703467903678427,0.07166034427817136,0.06968369527092437,0.06325789670123934,0.0608855594576197,0.07097314533966721,0.0,0.004552033703832924
0,UGC 8833,2.469151250602585,0.11848694557659446,-0.5490230925429147,-0.08597297739867098,0.31428006770216704,0.05314808676667526,0.06022450882276253,0.060616750402753945,0.05847992452523588,0.05229797520393775,0.0,0.0011375011105548847
0,Perseus I (Andromeda XXXIII),-2.1514563792890096,2.1378253602704227,-0.25983204175176255,-1.000439743887983,0.260108396147865,0.056408246519370035,0.11777684290344817,0.1468161204631146,0.12965867938953665,0.055315029429828355,0.0,0.014599289158852844
0,Horologium II,6.669080741955262,1.3473665478228511,-0.24893893454463834,0.7045358666456168,-0.02316688001481252,0.05120195555676699,0.04844301373085906,0.050113273631828346,0.04982531724176285,0.0499595433317598,0.0,0.0008928839058188934
0,Andromeda XXVI,3.9156611553125917,0.5339338182683989,-0.5988875553501406,-0.3481771895222653,-0.10744464028557277,0.05537158441874157,0.056109689776836086,0.055023604027428855,0.05424372930711751,0.05467325085901751,0.0,0.0009371584096795426
0,Grus I,0.775975975607453,0.12429655418626757,-0.37097943776633685,-0.4216647908680359,0.060446571817134254,0.07885913077147244,0.06946798232152264,0.06449271511823494,0.06497498019395849,0.07880197452601113,0.0,0.002743869878646726
0,Andromeda IX,-3.1080639310521048,0.873671186087643,-0.4772329357790071,-0.03356159821197595,0.19733898987289689,0.1513142861893927,0.1620062488127224,0.15913200918925952,0.15054703750695494,0.15306451360342388,0.0,0.00596205384004098
0,Andromeda XXII[57],0.3462839878369635,0.12360983563901023,-0.7572801139567995,-0.6918732465262618,0.2958623826001244,0.076159812509759,0.06055053874281079,0.0593853336116136,0.061642281851584005,0.07568115740903426,0.0,0.0011286733636758086
0,ESO 274-01[70],4.886696171371775,0.7659618187604034,-0.5971310251503292,0.12112789301967995,0.2570483466016304,0.049111446947702864,0.05109454928748513,0.05152550076087896,0.05162631629585933,0.04806272978841253,0.0,0.000282447368462674
0,"Leo II Dwarf (Leo B, DDO 93)",0.6424964817609996,0.11890638239554327,-0.7955308143768173,-0.8379822226225575,0.23116904569459545,0.05710520076683224,0.05917896075298975,0.06531108454909479,0.06605369287729491,0.05699915205717213,0.0,0.003773070172525801
0,Reticulum II,0.10825719156550474,-0.49669813592600387,-0.2586971829943974,0.1396736262030133,0.18042163571105382,0.10858997911374113,0.05648142392569418,0.0554692248319429,0.06867527531875794,0.10731136378072476,0.0,0.007349765622814353
0,Andromeda II,-2.427948946936825,0.6350512748266679,-0.41226143974632723,0.3304291774704316,0.1408718682996067,0.16793520472448298,0.1730361460463605,0.1690386744562748,0.14971748549747865,0.1700147662321784,0.0,0.012470285025404905
0,Indus II,-0.334815842995328,-0.21535081747337176,-0.8134271749174926,0.16064506802947007,0.13008143111489084,0.08252922461994182,0.07484387044113211,0.0743062829303077,0.08009045563392435,0.08414843719562964,0.0,0.003195630099116739
0,MB 1 (KK98 21),-1.4963186231392194,0.13424392390669052,-0.322953483685014,0.4721514635909852,-0.14001370770407473,0.13113783902875042,0.07034457615866785,0.07928305338832431,0.08538485936302889,0.13103766674639786,0.0,0.007564594395443072
0,UGCA 105,-0.24829282211486856,-0.09637219683716293,-0.8408097045200741,-0.2446556873563994,0.03220405240420705,0.05535699034819308,0.056217796144982145,0.057628639483872784,0.059934191733913324,0.0546106363831659,0.0,0.0018760617561790712
0,Crater II,5.781357752671829,1.1434169217350747,-0.32706161858390204,0.6589281557212074,-0.14913434406329298,0.051187328552182,0.04992844191792788,0.04974736683890489,0.049335213985830954,0.050023704915361435,0.0,0.0003040223505928901
0,Andromeda XVIII[60],1.2737767784796956,0.21190784700064363,-0.7077873441331973,-0.4420211715381225,-0.15184100435575762,0.04902270820084542,0.06679059971787529,0.06450902116849629,0.06261257061132099,0.04781797716557582,0.0,0.002091970865317038
0,KKH 11 (ZOAG G135.74-04.53),-0.34737739531646183,0.10715755625229736,-0.5798731255615202,-0.21775374843507223,0.28588363863513366,0.09737174622539856,0.06575023475595064,0.06712641382179575,0.06169910703756539,0.09815166035896022,0.0,0.0028213815629372224
0,Phoenix Dwarf Galaxy (P 6830),-3.117775881347107,1.1206342608685358,-0.6528672457995849,-0.029414484083504097,0.26728534201496285,0.1707474751204121,0.1821561933228134,0.1808915513014025,0.17770239077194533,0.1760080315934074,0.0,0.0022951550959606493
0,ESO 321-014[70],1.216601593054763,-0.030013485531249988,-0.5433222677416555,-0.2201232490198526,0.089459650991077,0.06860248397140545,0.06419366539298492,0.06050116834841728,0.062443475260416846,0.06864156854957985,0.0,0.0018470813041426856
0,ESO 325-11,0.351699558962398,0.22705889569715723,-0.5674774344148248,-0.25262620493114646,0.15418283652600054,0.07772336787209855,0.06676502747273796,0.07188973870763699,0.06644261647026205,0.07717190166830212,0.0,0.003056080135416454
0,Andromeda XVII,5.92793430869447,1.1766367615435551,-0.43643946253838206,0.6652815135890197,0.15111053650772513,0.06708108302788651,0.0585747594723899,0.05544831768734845,0.05273502787437364,0.06592734126578885,0.0,0.002922300605724755
0,Phoenix II,0.4390847167233926,-0.2532525202186609,-0.679160316980866,-0.4529534590582963,0.10009185125489974,0.06222121019319171,0.05690290286679609,0.05902631648544936,0.06329413079642059,0.06182839935227635,0.0,0.003255019683433194
0,Pisces IV (Andromeda XIV),-0.3333617968459393,-0.35230280488934834,-0.7487051913042353,0.23996704183022802,-0.08807320119051362,0.07080086753664072,0.05505855991585827,0.06163074379104601,0.062245897855313544,0.06952594754442833,0.0,0.003983922733270056
0,FM2000 1,0.5888447364255928,0.3931365471116687,-0.6641605706206096,-0.7416887217203905,0.10125609181108446,0.0671384826919269,0.06103165991121604,0.060376120518873665,0.059075927588533396,0.06653153086724174,0.0,0.0009954163675739822
0,UGCA 438 (ESO 407-018),0.8782483909006251,0.4151726541149567,-0.6137932135173977,-0.588289005077365,-0.027975595488735853,0.07328648098462276,0.06560685045332275,0.06561063336725508,0.062340172480694366,0.07298055132779048,0.0,0.0018871103879484089
0,Triangulum II,-3.4605384738691995,0.9206029103654193,-0.6650770600281236,-0.2508963421636059,0.053394678975727784,0.17906684947114682,0.1799337854546194,0.19031412877373907,0.19567837427218757,0.18239511314215773,0.0,0.00800436062639931
0,Sculptor Dwarf (E351-G30),-2.4183310933637965,0.6848762186987739,-0.47988807787508514,0.2733686557658796,0.09073061941600633,0.16409474231809296,0.1450955036549075,0.13933489243776706,0.12901094275583128,0.16506937818290546,0.0,0.008149454766488758
0,Cas 1 (KK98 19),0.5374813700183899,0.0982351773159721,-0.7124200293720324,-0.5353304580508584,-0.10729132944414363,0.0606295843322916,0.06415591553131979,0.06555725118263975,0.07128238396345074,0.060557296900479896,0.0,0.00377552290594155
0,NGC 3741,-3.467129225205702,0.4217127521653895,-0.47879069239018685,0.33879942720629774,0.1638772377810814,0.26887654956233764,0.18644684744787807,0.18514776650355644,0.1847458699960819,0.27543298147001366,0.0,0.0008890497168455416
0,Andromeda III,-2.5185297255859207,0.40942632264244705,-0.3378459436575739,0.202916849186031,-0.04931254391570335,0.11075791598515317,0.11613251769516966,0.12763865962081827,0.14257479501951406,0.11243321882370455,0.0,0.013258163980222903
0,Ursa Major I Dwarf (UMa I dSph),0.7012385359695505,-0.1728133186465417,-0.7013014711661911,-0.35404202286552383,-0.20262760393646242,0.061390949189455875,0.070300753670997,0.06694972832066265,0.06811672355563635,0.061012867024670646,0.0,0.0017010406776361473
0,NGC 185,-0.2790152321997739,-0.3447608858968984,-0.5666865236110209,0.1921364335467185,0.20773962155887693,0.0692163241293533,0.061348987187236415,0.06705654221025883,0.0678394861757077,0.06810002497840689,0.0,0.0035429686872548018
0,UGCA 15 (DDO 6),1.5723415535996585,-0.5136300043018571,1.995488715345842,-0.2820116294568399,2.401050442163942,0.0543737044840209,0.07609010916652291,0.085982445589825,0.07660655549924716,0.053035493096825925,0.0,0.005568248553434751
0,Andromeda I,3.4036202921401113,0.5468736715448734,-0.6066301737985401,-0.12697897836152192,0.14924006906110493,0.05320382952620351,0.05227365284904535,0.055280017645009075,0.05362491097300766,0.052413599862949946,0.0,0.0015057393477230013
0,M110 (NGC 205),0.03132658568391228,-0.13446260623709055,-0.7536382062809692,-0.646504353705705,0.33803215562119426,0.0676065278461887,0.061380277565490846,0.06937100311525159,0.06545959085697371,0.06710121532732065,0.0,0.003995656758612496
0,Dwingeloo 1,-0.28724938965249575,-0.06850071267054292,-0.6874747269930352,-0.28430781538751687,0.03776447348409765,0.07654735417729007,0.059230928515245675,0.060433808667768284,0.06542995538385503,0.07576603341065814,0.0,0.0032872566269291554
0,Carina II,3.7373821924481656,0.7306757383619541,-0.8163823506551574,-0.34031556652370815,0.1840760760525022,0.052472479952508366,0.051099508398995755,0.05073804349023045,0.0510387919523546,0.05191918407631333,0.0,0.00019356007018988476
0,IC 4662 (ESO 102-14),0.13516820979412764,-0.06962269153290697,-0.6405099395645155,0.005066917068905879,0.20234769435336794,0.056309636886882286,0.07681328552368907,0.08984424265551015,0.07847915556883532,0.0563293671990989,0.0,0.007091616779296255
0,Andromeda XV,-2.1683229932292996,0.7350747431423572,-0.5774689098496872,-0.06036210734345865,0.19160165695884387,0.13582571708763813,0.13569623779269083,0.14128470218595504,0.12703919175374115,0.13926789701608613,0.0,0.0071776266721620356
0,KKh 086,-2.177173030439738,2.3048798206384604,-0.06778074535716887,-0.6653069510979317,0.0965376045220265,0.05891720602669238,0.21808481253404602,0.17305221364273693,0.1248476324452677,0.058398397373942,0.0,0.04662758189855052
0,Andromeda X,4.021948365630543,0.6693961126735404,-0.47531353072993054,0.000587799136902314,0.013713388741880828,0.05290026548104332,0.051997083665289025,0.053183190527269414,0.052732771404677345,0.05194507546709117,0.0,0.0005987435906295604
0,NGC 4163 (NGC 4167),-1.851202729055211,0.18290609543269004,-0.34032915730003477,0.15263244484155894,0.0725558584926936,0.053166576152883886,0.0756181802288201,0.08562267286903259,0.11373868110284709,0.05279642096665582,0.0,0.019764329733464626
0,Tucana II,0.16476484137776348,0.12414353761836569,-0.8557757390037706,-0.2540102293224638,0.4381405570369782,0.07662356887893751,0.06475714619869137,0.07042516579234008,0.06987632081775606,0.07572378982873706,0.0,0.0031260631711624116
0,Pisces I,2.9984377627892984,0.2330579504020476,-0.8307973225227557,-0.08044731381497046,0.02091199066575693,0.05242450177168068,0.05142344485206179,0.054184739076548444,0.053916399107745414,0.051244692534630355,0.0,0.00152269350461453
0,Cetus III,0.07064050072578261,0.012142475953145096,-0.5845357244552883,-0.29118133728168466,0.17521105557366462,0.05208586262149584,0.06073209818024073,0.07127623024878565,0.06706802512856727,0.050308835147173804,0.0,0.005307725214365695
0,UGC 7577 (DDO 125),-2.2183256654794743,0.44142463988667074,-0.4182892214427583,0.11788786304010047,0.06655973388955844,0.09087712816322667,0.15216148718589628,0.15821275333599055,0.14787368154588496,0.08847115409673828,0.0,0.005194540478661981
0,HIPASS J1247-77,0.7059914539294665,-0.024245160765125087,-0.7370330852814996,-0.5235801268136966,-0.05789172705169083,0.06807814806869761,0.05790440408790658,0.05823850129962838,0.06307590911962163,0.06773722347468926,0.0,0.0028941492606310132
0,Triangulum Galaxy (M33),0.25670944283718405,0.0652096685144946,-0.6154437209242366,-0.38687407206715146,0.32820589121568333,0.05255019801588878,0.06213005431127114,0.0636192587140787,0.05988681913983882,0.05201003298297121,0.0,0.001878871068977518
0,"Small Magellanic Cloud (SMC, NGC 292)",0.2998406372439941,0.023116313585207562,-0.6191146886124831,-0.26790630041019736,0.32052352680436336,0.058854924890398126,0.05311409835685099,0.06120515889245578,0.06401596840638896,0.05922062886056619,0.0,0.0056600453663001
0,Canes Venatici I Dwarf,-0.6072734038351133,-0.1374867883553128,-0.39324094017394945,0.48464737971107064,-0.06411179958602213,0.1005249483212186,0.05886608480763439,0.058404814161038446,0.06331497982770856,0.09911483044875687,0.0,0.0027115544245321045
0,UGCA 92,-0.031023517333800724,0.17597685666570712,-0.43528269615707943,-0.07665174016869859,0.09488664894448369,0.05505241648630399,0.0649621336980286,0.06930147954354866,0.07028320940067587,0.05425158404276944,0.0,0.0028315944422624734
0,IC 342,-0.5014877487301471,0.060497517655584095,-0.6623260093360649,0.030716667173974196,0.06343128689190965,0.0672064129919433,0.059855261774533625,0.07376279182847596,0.07600214750875185,0.0663693130233793,0.0,0.008747914275014295
0,UGC 4879 (VV124)[61],0.4131703578050418,-0.09459026161315928,-0.5482432028217605,0.002239072762423725,-0.04141505401840724,0.07408873297790741,0.06140359593301379,0.06072544670625473,0.05975093227734002,0.07201751530493984,0.0,0.0008307488494025405
0,Pegasus III,2.0354828885209857,0.6254902418715064,-0.33946975763233456,0.2665021243551253,0.28839864036589563,0.04585983147367912,0.06372669320535768,0.06343285194812569,0.061187793304337094,0.04479578333928395,0.0,0.0013888030641469578
0,"Leo A (Leo III, DDO 69)",2.725835504282072,0.31230089657702387,-0.6463437790192563,-0.11958989615268684,0.196770039320682,0.05384872055952905,0.05229721901950242,0.052054892595773776,0.05430924884389059,0.053328113720491455,0.0,0.0012375451643804021
0,Tucana III,0.6396916335965315,-0.051350858913954314,-0.7934824619325244,-0.406242532428205,0.279462402655397,0.06407256761832436,0.06090749307678087,0.06725045278034432,0.06350273054441051,0.06342980830647527,0.0,0.0031888821780296584
0,KKH 37 (Mai 16),-0.05247406187366563,-0.12221078893994888,-0.4907729618717473,0.30460009806422145,0.07517137586438698,0.09959245323873944,0.06416397766916813,0.0699795399891716,0.07256484274301962,0.09754512883013298,0.0,0.004302694686975361
0,NGC 4214 (UGC 7278),-0.3280618668861148,-0.06912726859836345,-0.45420318629986084,0.01819156414249534,0.12399682542891899,0.04952656471472061,0.06204532653711995,0.06681254010563259,0.06781261177190985,0.048560672371051904,0.0,0.0030818838266263695
0,Pisces Dwarf,0.0014168040195227335,0.0017001122638778444,-0.7703298931654394,-0.2725577644331042,0.22318903335790316,0.06607668758162599,0.05595842697078497,0.05956280022899425,0.0593425199541407,0.06623651593246059,0.0,0.0020204007566149355
0,Leo IV Dwarf,-2.7218104647809502,0.6618167731670801,-0.6252846517250291,-0.02464959875915164,0.10087116640087083,0.19571264527911905,0.18617957523792802,0.19615258697343202,0.19072926536391807,0.20000163460743636,0.0,0.004992879272845357
0,Eridanus II,0.1980075741890535,0.08599221810755507,-0.6760843135235579,-0.32284260970456696,0.09775631754762049,0.06885763770561071,0.056504529104162836,0.05912202417671249,0.061997429479754285,0.06861506175808117,0.0,0.0027474591488547886
0,Canes Venatici II Dwarf,-2.4365908352767423,0.8464704409619115,-0.5193210344563468,-0.06626713397261534,0.2545594674166741,0.18589104037614868,0.16962179831791288,0.16419823098344832,0.1652292664387157,0.18890077861717672,0.0,0.0028801751408335393
0,IC 10 (UGC 192),-3.410946472546077,1.2496671204209022,-0.6492481801823705,-0.13033984180793579,0.22017113835123864,0.17462298550943978,0.20458353069716023,0.20134326306835376,0.18725704239283225,0.17780294227837157,0.0,0.009211660583067122
0,Willman 1,-1.1048804045564402,0.913431526765232,-0.31943041811693473,0.031759801385518385,0.11123173874565966,0.05968562735676064,0.1210323597103512,0.12785630903596198,0.10859762878223116,0.05922441483606281,0.0,0.00976460942015169
0,ESO 410-G005,0.594879623312364,-0.020828438668665804,-0.621636315981272,-0.25865188620139734,0.05267465581037242,0.07252774466313683,0.05527500989411383,0.05547786406523155,0.05718771829849843,0.07259508940354671,0.0,0.0010506509691586465
0,"Wolf-Lundmark-Melotte (WLM, DDO 221)",6.171261928351635,1.4181249319369436,-0.2316479568402838,0.7857510092243567,0.15082957559080207,0.048775814904391535,0.04999086868671872,0.04985213740300611,0.0535856802720813,0.047686878426877743,0.0,0.0021166506190425692
0,Sagittarius Dwarf Irregular Galaxy (SagDIG),-0.24602628923846828,0.23577193295917517,-0.6034517074343587,-0.16819060939876876,0.2215674964269725,0.06557028953479327,0.11309019646788707,0.10920530365116327,0.09619500476413455,0.06551777944351451,0.0,0.00884880191545538
0,KKh 98,0.1755834969873464,0.10232848043321649,-0.7808068987043021,-0.2946466028018974,0.33740930179359774,0.06262138685049001,0.0683115053243421,0.06632634583152403,0.0673384545242806,0.06239075628431325,0.0,0.0009926437828159946
0,NGC 1560,0.8391372153578887,0.4129589749604534,-0.13415910198789727,0.12733728964751956,0.447370392459527,0.059185239038441424,0.06504856487633054,0.06215189126967822,0.06011784702843717,0.05735101678020047,0.0,0.0024779034301312146
0,NGC 3109,3.7236993913834597,0.5031777775486507,-0.7839050354951055,-0.2432855203177758,0.016945367973242063,0.053135695078209484,0.05157083814327145,0.05096456519245303,0.051463178543774794,0.05262297579529764,0.0,0.00032346374201090385
0,NGC 247,2.733611304825857,0.08350188996122843,-0.739081583814986,-0.2336903845472026,-0.05066893333784083,0.059890748569421226,0.055725152405404356,0.05341577543855835,0.05285133202792989,0.05904373644048446,0.0,0.0015226436385876291
0,NGC 2403,-1.2378971503441802,0.4890654606616525,-0.47392015111260144,-0.07927314632006133,-0.023865349932970077,0.10753734783421476,0.09781287932972298,0.10083537364264483,0.09507782366974046,0.10804674563959012,0.0,0.0028799705734995065
0,Andromeda XXI[57],-0.7485246150211287,-0.1638109678168689,-0.5067946549194384,0.32430835766488997,0.13928922822084425,0.0919569992589675,0.0663078450118014,0.0681000993672309,0.06758169464277168,0.08933481469556137,0.0,0.0009222808696578255
0,Donatiello I,-2.4099417537538304,0.48544382373882633,-0.7164517673125376,-0.2290628290293428,0.3573804546410342,0.15094158048096604,0.08992423476560182,0.11102309749003901,0.1296577880541736,0.15436781311924444,0.0,0.019879507696878317
0,ESO 540-032,0.23502401621415395,-0.02607781741029157,-0.7612762971790243,-0.4057446571307224,0.009455585338269179,0.06702503660211367,0.06778876655076721,0.06433237994864952,0.07442236712689815,0.06743027838467754,0.0,0.005127688013848041
0,Draco Dwarf (DDO 208),5.2258167256942105,0.7795333143111525,-0.5726990428445006,0.30556476279977396,-0.0022147148088894307,0.04934431373303971,0.049583584426493604,0.04887713377727356,0.04910590806870593,0.048110888239792905,0.0,0.0003604591745244536
0,Cassiopeia II (Andromeda XXX),2.7642703768693067,0.4802085748579083,-0.3516975559771842,0.10999125770263299,0.2774788021023652,0.0532166033482353,0.06018696544891212,0.058635645100236305,0.05676391719120669,0.05232109926990517,0.0,0.0017140215656089896
0,Boötes I,0.6534308741496948,-0.017478096138487706,-0.3334773008916295,-0.285170285023493,0.1919374101942855,0.05356421103289311,0.08507435612573637,0.07320152475394943,0.06970886294155011,0.051935856976241444,0.0,0.00805461764157632
0,Maffei 1,-2.857541300410718,0.9479104638980649,-0.5424148677926773,-0.048779475582703666,0.15783648410190784,0.21147382943671225,0.19318184558321394,0.20272276702531478,0.1988607518723096,0.21099504520353377,0.0,0.004799206872784837
0,Barnard's Galaxy (NGC 6822),0.30446007354587235,0.13281297211138332,-0.6197333951438573,-0.26470821811905276,0.13050707448334573,0.05474195524947068,0.06962657345601765,0.06844137405083502,0.06941668548459144,0.053748545940506744,0.0,0.000632453289897193
0,KKR 03 (KK98 230),0.04857247758823785,-0.03391692908800897,-0.5877499644403221,-0.4682658165714722,0.029995637147871596,0.054709527673093006,0.08714784272167041,0.08108840848752961,0.0748921263232206,0.053731551559835077,0.0,0.00612798553546001
0,M32 (NGC 221),1.5375634407454193,0.12663322680329575,-0.5594204317101396,-0.4034894917245119,0.02473788232638785,0.059428707786401413,0.04740054376074365,0.051142986575123686,0.05810581449372593,0.05859992348986861,0.0,0.005432765905586496
