galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",y
990025,UGCA 15 (DDO 6),0.8629252030887893,65.98654665714217,23241.866671900807,0.8167521914154113,12.05668803421828,6.452569915067697,1.1021173123661776,0.8020498067487284,229.86284247334686,0.0543737044840209
990025,Andromeda I,0.7588218487455766,69.34643601422802,19948.84386737024,0.7169186365098206,11.078739588515651,6.783157027226249,0.6131909227722674,0.4785686977635218,155.90255213022883,0.05320382952620351
990025,M110 (NGC 205),0.9253806392820201,81.80303063856711,25698.421242608176,0.8383962598741408,15.498281398140255,8.785534150603034,0.827628578827657,0.6363866505495063,117.3637504714623,0.0676065278461887
990025,Dwingeloo 1,0.9618255280856784,79.3776819359045,28074.81064073527,0.8368694642694668,15.173835314372726,9.796505804877418,0.8117256576193697,0.7145086838202814,110.43375786991048,0.07654735417729007
990025,Carina II,0.7631648181022326,69.87865995757248,20700.303540282795,0.6810184299813906,9.939217925028148,6.0172741773388445,0.6002137348272174,0.4550917866445983,154.00637421498143,0.052472479952508366
990025,IC 4662 (ESO 102-14),0.9143296574692154,77.65324732479498,25668.556259819143,0.8246076698845789,14.576356620154902,9.723181695035894,0.8112048248226245,0.7067151230085208,113.76413303843034,0.056309636886882286
990025,Andromeda XV,0.9640589127060715,83.99579517250173,41476.6997959755,0.9790935007295697,16.252416233216,11.058079423265202,0.9075443795508745,0.8285101830022803,75.88091729204739,0.13582571708763813
990025,KKh 086,0.9611041233770593,82.34714163077447,60149.73475331418,1.0408943789099099,15.630651253671214,9.914247685787492,0.8805227289575138,0.7505721654222313,82.38668286936783,0.05891720602669238
990025,Andromeda X,0.7180671732575605,67.34923695698136,20039.036251626643,0.6688005599757679,10.670296300182693,6.59321654040986,0.5762726433230332,0.440960962436018,164.30877184103272,0.05290026548104332
990025,NGC 4163 (NGC 4167),0.9566835623841135,82.26507714159071,36178.3891591096,0.9337932923798365,16.793569501989484,11.577048706263003,0.8987561687728481,0.8352945603376166,91.17857373551782,0.053166576152883886
990025,Tucana II,0.891697208239392,79.90442531083372,25952.923180192538,0.8529424922047585,14.683824730012748,9.068731636166502,0.8212199071745835,0.6438342871657267,108.08725932927484,0.07662356887893751
990025,Pisces I,0.7824910565617057,72.13698463829994,19136.705932317604,0.6540619452912187,11.773947343524314,7.215866206051171,0.6483200171867503,0.5041176960247977,142.12801248838127,0.05242450177168068
990025,Cetus III,0.9132646480576275,80.02246114573548,27537.71146995927,0.840734547096922,14.629806810958343,9.680101195051465,0.8025888971190849,0.6791110398557215,119.40049229377469,0.05208586262149584
990025,UGC 7577 (DDO 125),0.9778832131254739,82.26733918712355,39315.68240517087,0.9722728100770467,16.943010059493783,11.581434797574488,0.9053663581412773,0.8510272704296346,81.1754492552778,0.09087712816322667
990025,HIPASS J1247-77,0.8986553177601081,80.74448131567397,26283.47746939198,0.7610836872190264,14.195950513546915,8.809491471281648,0.755262819634111,0.6345628569933603,124.55611228858415,0.06807814806869761
990025,Triangulum Galaxy (M33),0.8969375416278969,79.35017935240421,26130.311038256616,0.8687831992947123,14.884418850861781,8.97567346882639,0.7993787863130652,0.6510067067259732,121.41948463695397,0.05255019801588878
990025,"Small Magellanic Cloud (SMC, NGC 292)",0.910407751804742,78.04033274064032,25760.228954836533,0.8463078128292565,14.453740582322371,8.93670724828941,0.8060018147843271,0.6842217063731495,120.12985478119185,0.058854924890398126
990025,Canes Venatici I Dwarf,0.917550875136465,78.7613485104059,29052.530563427077,0.8305102382459263,14.71341321555719,11.356153590921464,0.8309408334150996,0.8326900108576769,106.96494975644296,0.1005249483212186
990025,UGCA 92,0.8897082924374816,78.430938480896,29019.725729077214,0.8717190063494221,15.226193692552503,9.534727684439433,0.7947420735145228,0.7164625946996084,116.99699363150782,0.05505241648630399
990025,IC 342,0.9278711063802814,79.94477071220574,29053.169871694296,0.8728967484255968,14.933248958603956,10.511059435657225,0.812679198811729,0.7469520959600073,104.33905840863984,0.0672064129919433
990025,UGC 4879 (VV124)[61],0.890360394180413,78.13697925660958,25715.785008704705,0.7946341084792762,14.425199090795363,9.624134904619027,0.7727103036582282,0.7135384036499858,120.98941248671392,0.07408873297790741
990025,Pegasus III,0.7706900412895897,69.37477772635756,24219.89296277946,0.8217285717453789,13.428625137282873,7.5415344557285335,0.7032503861456877,0.5960429247844836,136.93076372834113,0.04585983147367912
990025,"Leo A (Leo III, DDO 69)",0.7923035255911728,71.56803455019791,20041.661892306343,0.7310640768252467,11.826178178875333,7.313905135606886,0.6620940186663119,0.5303953013043794,147.30655092330082,0.05384872055952905
990025,Tucana III,0.8868598447766017,79.13189248196431,23690.259470065364,0.8123437248526909,14.888916042324501,8.56049489382132,0.7871151537532812,0.610869212503279,119.81780597764423,0.06407256761832436
990025,KKH 37 (Mai 16),0.9073706091530872,78.1182716863186,26943.482422597535,0.8083640824152891,13.999580352374585,10.761309704530545,0.8148430593979169,0.7661604335459716,114.15321522134604,0.09959245323873944
990025,NGC 4214 (UGC 7278),0.9153576085059426,79.52462844984898,28447.697668900833,0.8400919006217213,15.146551742731384,10.195846821250726,0.8323911922669163,0.7498545437301912,113.2984585933757,0.04952656471472061
990025,Pisces Dwarf,0.9199908683682313,79.85769284415362,26822.28141584673,0.8297506556379802,15.042231952669285,9.37783093822456,0.8174653381483238,0.6699521320144173,109.63074204319996,0.06607668758162599
990025,Leo IV Dwarf,0.9810515971005872,86.12679327558699,42710.017300067775,0.9994409073781964,16.81875572856016,11.668448577409956,0.9238173664141379,0.8684175320637316,67.33765738382696,0.19571264527911905
990025,Eridanus II,0.9230224728676658,79.39311703470851,27763.537665693322,0.8311570838304226,14.287071303114784,9.573413434269616,0.7833860327893991,0.6695721315607494,117.932647315533,0.06885763770561071
990025,Canes Venatici II Dwarf,0.9658709105021239,84.77152071679852,43539.32826259004,1.0048787050987547,16.454044232268124,11.511463340509644,0.9242584925584776,0.8189968121342497,73.66196777273782,0.18589104037614868
990025,IC 10 (UGC 192),1.000211601629321,86.52189664837822,49961.671090627926,1.0737217123783818,17.41707678855213,11.52948570758677,0.9584258822480803,0.8728611997897558,50.66806190970109,0.17462298550943978
990025,Willman 1,0.9266366333932244,78.28416002892892,39985.21418811316,0.9516950493374641,15.508209294777075,10.142172387263885,0.8431294294797526,0.7829094991195801,95.59596637367171,0.05968562735676064
990025,ESO 410-G005,0.8893705614199516,78.40459446647856,25477.632057447692,0.8004482564347054,14.719512484723934,9.080006411546162,0.7685839977760515,0.6477981596944635,123.18065067192047,0.07252774466313683
990025,"Wolf-Lundmark-Melotte (WLM, DDO 221)",0.5488808133966219,57.49415008162633,19190.186438857414,0.5540444508878241,8.099602191310465,4.470645830732087,0.5071824058854149,0.3930003330984116,176.48450169195337,0.048775814904391535
990025,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.8997302826095959,79.90476493261774,29848.925772878127,0.8716760070910983,15.287037601309637,9.46019941925074,0.8222790779878447,0.702764179428239,107.98659474901415,0.06557028953479327
990025,KKh 98,0.9292215745644989,78.66441655141287,26774.78015729813,0.8395944057027832,14.065376849267768,9.214780010886516,0.8126289604480826,0.6728545699168026,112.86466105278892,0.06262138685049001
990025,NGC 1560,0.8501941153792532,73.93621738313934,28786.50068725372,0.8429283008555492,13.420805910242796,9.638808214168963,0.7981127937497315,0.6439852045479673,135.18784903473323,0.059185239038441424
990025,NGC 3109,0.7586090363832244,70.03973662221738,19144.325573023823,0.6546320573283667,10.657521899642775,6.233980288172051,0.5942059917945002,0.46508262810677753,154.53799450613988,0.053135695078209484
990025,NGC 247,0.7957480264634327,73.44122436494084,19072.57795515639,0.6766663253487576,12.637716768941152,7.245916950000822,0.6516026241143885,0.5170638432887763,145.63062739499094,0.059890748569421226
990025,NGC 2403,0.9370271330362944,81.94820608877191,37262.75111861152,0.9061608299839302,15.85420148143317,10.683781115038999,0.846718369304093,0.7766257536555449,94.90182571057726,0.10753734783421476
990025,Andromeda XXI[57],0.9175549410672105,79.94560039924365,28260.127643219952,0.8517391861579748,15.437586546338915,11.091924759912988,0.8583626381500183,0.7882344995754043,102.62955937944575,0.0919569992589675
990025,Donatiello I,0.9814635956865027,86.49438580527341,39086.54408748363,0.999739802992699,16.342170612310163,11.17569958350511,0.9313078417981767,0.8285277886787608,74.85023936543277,0.15094158048096604
990025,ESO 540-032,0.9176943439341257,80.60843726603717,26773.8450732172,0.8103909302298108,14.759997355519374,9.402987784196986,0.7767442634755958,0.6537786625594607,116.60415002576175,0.06702503660211367
990025,Draco Dwarf (DDO 208),0.6514223202707387,63.146316928616876,15921.352314723015,0.6002319691101433,8.981015067772118,5.268489818887608,0.517085433126894,0.43856596068547077,170.60709043388238,0.04934431373303971
990025,Cassiopeia II (Andromeda XXX),0.7693026640031142,69.80090594663959,22042.290504642307,0.7460467099265528,11.481766475851314,7.714958340847812,0.6720928830541647,0.546697796296943,153.40073785144475,0.0532166033482353
990025,Boötes I,0.8800803297411334,77.35892186856567,25686.701475540216,0.8294805684482848,14.837632789845838,9.063313774869103,0.7795476988025704,0.6440114685851845,135.1508921182821,0.05356421103289311
990025,Maffei 1,0.9918790753934222,84.97647404296755,46189.636559564206,1.0172627571293926,16.90195143474003,11.695715909201047,0.9371162125471272,0.8521067650228185,64.64770746488729,0.21147382943671225
990025,Barnard's Galaxy (NGC 6822),0.9031172116044247,78.87202295012045,27509.885502040906,0.8396313929211443,14.2851693286182,9.288732747654436,0.7795494092823503,0.6785388173877472,119.69192884459005,0.05474195524947068
990025,KKR 03 (KK98 230),0.9321895645579407,79.71149607471622,27279.98067668333,0.856515375448741,15.422602074227594,9.528745445129141,0.7794372323918175,0.654338880768925,121.91828214484754,0.054709527673093006
990025,M32 (NGC 221),0.8628500435126021,75.92445233191494,24281.41221696713,0.7610451247872179,13.604514387361053,8.226913654284484,0.7142032255887278,0.579933947636653,139.1686676853699,0.059428707786401413
990025,Boötes III,0.9327335566871511,79.07228540130463,27371.79325956176,0.8478426635811143,14.79391873004071,9.004989699411777,0.7714627288159468,0.6331351932356463,120.47593756240455,0.0617700098830325
990025,Pegasus Dwarf Sph (And VI),0.9391745998598988,83.20284234025189,35082.511896150296,0.9425177891831259,16.08131751890001,10.879723761603655,0.9018496653044118,0.7921942824355268,90.12145263161347,0.12504979794701632
990025,Sextans Dwarf Sph,0.7481442646649729,70.45227082081261,19410.40525213856,0.699988270255628,11.822285525896449,6.992669920656417,0.6386434134543729,0.5297713602281585,160.26756615664502,0.05155240842330999
990025,Cassiopeia III (Andromeda XXXII),0.9107661082288067,78.7851971821304,27818.35194853924,0.8060195521352336,14.797556785162026,9.702128536651642,0.789591264731472,0.6944277874456908,118.6798779370986,0.06658220788644709
990025,"Sextans A (92205, DDO 75)",0.9377548551407725,80.43898241215882,29785.926511970923,0.8716941662188439,15.375812717782315,10.82949904833276,0.837349660285998,0.7857552837927277,97.67147130883839,0.11239877869121027
990025,NGC 147 (DDO 3),0.8148475727720789,71.60446039924695,22181.18927983676,0.7282304686660573,12.516870992994527,7.999513962246633,0.6679559601367931,0.5486607479989818,149.00221229662762,0.051591637960205834
990025,Andromeda XXIV,0.5278847216634454,56.734577479648806,16595.049174709784,0.5819826943998618,8.878238700710103,4.978937272788214,0.5005451842088782,0.4224266617346292,181.18623978580808,0.05030515123263768
990025,Aquarius Dwarf Galaxy (DDO 210),0.6949202706544468,66.06323904666651,19973.427529442008,0.6275918838435085,9.068002873900005,6.1910717123945505,0.5344090664287621,0.4452550825632388,164.2157942313723,0.050539260515472084
990025,Andromeda Galaxy (M31),0.8749386043124806,74.5113040690852,23156.50026175627,0.7648378647879152,13.462795408958987,8.295453581681134,0.7226944860717056,0.5918941721408285,135.5951730644659,0.049213534538431684
990025,NGC 300,0.6767070240130096,63.82680609170034,18819.952888169526,0.6137997597237959,7.900829118377556,4.655209860782775,0.5226487312946522,0.38768301184830306,168.63399117216397,0.04869787833518025
990025,KKs 3,0.7689948030372191,70.95902418555968,21281.347793042794,0.6685238124761533,11.567068875691579,7.053145362391533,0.624564309732739,0.5222053643190044,154.38037461406728,0.05371100225188752
990025,Antlia B,0.5386175706543292,55.38576306246057,16999.66798053917,0.507797088959545,8.112075434752253,4.834578785704117,0.48372992106829005,0.4002569760553048,181.30183456424382,0.04748744453892684
990025,Pisces II,0.9103284622474332,79.29391709385611,26666.877272282327,0.8453909915649646,14.65678971378013,9.417794832422397,0.7830568649415554,0.6556929298149952,122.20185956136493,0.05884624384489345
990025,GR 8 (DDO 155),0.9049946538103878,78.07969476340092,26777.266212158243,0.8031227307322191,14.050559234193924,9.448575234698891,0.7800391050412919,0.6790493671155041,119.2128520615365,0.05929892661694225
990025,NGC 1569 (UGC 3056),0.6518341742164634,63.655677972917694,18502.779644055863,0.615435340480315,10.034190893088324,6.187069677743033,0.5742649936612968,0.45826108491027845,163.46699206141818,0.050068482444199584
990025,KKR 25,0.6832030051562025,63.477956238291476,17678.067672466866,0.6338379211588804,10.612856024110323,6.203816661025207,0.5906322855563493,0.49234173676396914,171.0933861671369,0.05147953932972893
990025,UGCA 86,0.8086454458102643,72.96367148342725,19095.066280116756,0.6719417582383952,13.084090492354813,7.4770910908892745,0.6423909203353604,0.550037381952503,151.73155383433664,0.050796069145570666
990025,Andromeda XXVIII,0.9426868752067854,80.10692443588184,28514.245353559087,0.8558270539962829,15.135308086429344,10.485846201126794,0.8319177941241959,0.7800742495459547,94.91723745470996,0.09036034467118724
990025,Leo V Dwarf,0.6813364789824831,65.57378312803522,16663.850915543855,0.6318665844662368,9.48518554829803,5.423097510757584,0.5110856722235455,0.421420564277987,174.73154539631088,0.04845839910701767
990025,Andromeda XXV,0.8874878970842816,76.76980641486811,25101.84653746193,0.812356144513647,14.107043519495415,9.74038614782358,0.786798374819144,0.7063243400346472,121.05016084238483,0.05958614233409865
990025,Segue 1,0.7101351240694515,66.6424938830608,19949.396340808755,0.6851545087590684,11.139751348947508,6.810327604535004,0.6124143088768024,0.5013646178268583,164.70214844103427,0.049559000748549915
990025,Pisces III (Andromeda XIII),0.9158671516410156,79.23832973969486,31465.84536615745,0.8558639962896247,14.78522719729349,9.72031946106348,0.7998917669611699,0.711733806549487,110.23403964505822,0.0558201070927139
990025,Antlia 2,0.9324361792817396,80.44561845805744,30234.6974825329,0.8723800836640858,15.37424449589962,10.301142825491011,0.8422510808199452,0.7398071450742949,100.3786629933209,0.09921098799866256
